K2102502;2;;X2001305;F4E93A0;7224424177;2021-11-30T14:07:38;1
K2102503;2;;X2001305;F4E93A0;7224424177;2021-11-30T14:11:10;1
K2102507;2;;DP2100043;F4E93A0;7723828581;2021-11-30T16:44:00;1
K2102573;2;;X2001305;F4E93A0;7224424177;2021-12-08T15:18:36;1
K2102594;2;;X2001305;F4E93A0;7224424177;2021-12-10T09:27:06;1
K2102595;2;;X2001305;F4E93A0;7224424177;2021-12-10T09:29:19;1
K2102604;2;;X2001305;F4E93A0;7224424177;2021-12-10T15:36:54;1
K2102612;2;;X2001305;F4E93A0;7224424177;2021-12-13T15:28:16;1
K2102613;2;;X2001305;F4E93A0;7224424177;2021-12-13T15:34:47;1
K2102624;2;;X2001305;F4E93A0;7224424177;2021-12-14T11:32:50;1
K2102629;2;;X2001305;F4E93A0;7224424177;2021-12-14T13:33:15;1
K2102627;2;;X2001305;F4E93A0;7224424177;2021-12-14T13:29:25;1
K2102628;2;;X2001305;F4E93A0;7224424177;2021-12-14T13:31:23;1
K2102630;2;;X2001305;F4E93A0;7224424177;2021-12-14T13:34:49;1
K2102641;2;;X2001305;F4E93A0;7224424177;2021-12-15T15:13:00;1
K2102642;2;;X2001305;F4E93A0;7224424177;2021-12-15T15:16:33;1
K2102650;2;;X2001305;F4E93A0;7224424177;2021-12-16T12:27:24;1
K2102663;2;;X2001305;F4E93A0;7224424177;2021-12-17T11:36:05;1
K2102664;2;;X2001305;F4E93A0;7224424177;2021-12-17T11:44:14;1
K2102665;2;;X2001305;F4E93A0;7224424177;2021-12-17T11:46:49;1
K2102669;2;;X2001305;F4E93A0;7224424177;2021-12-17T16:49:53;1
K2102671;2;;X2001305;F4E93A0;7224424177;2021-12-17T16:53:01;1
K2102670;2;;X2001305;F4E93A0;7224424177;2021-12-17T16:51:23;1
K2102673;2;;X2001305;F4E93A0;7224424177;2021-12-17T16:57:29;1
K2102672;2;;X2001305;F4E93A0;7224424177;2021-12-17T16:54:34;1
K2102684;2;;X2001305;F4E93A0;7224424177;2021-12-20T15:22:28;1
K2102690;2;;DP2100043;F4E93A0;7723828581;2021-12-21T11:23:20;1
K2102692;2;;DP2100043;F4E93A0;7723828581;2021-12-21T11:37:12;1
K2102696;2;;X2001305;F4E93A0;7224424177;2021-12-22T13:36:41;1
K2102700;2;;X2001305;F4E93A0;7224424177;2021-12-22T15:13:09;1
K2102702;2;;X2001305;F4E93A0;7224424177;2021-12-22T15:15:32;1
K2102721;2;;DP2100058;F4E93A0;7723828581;2021-12-23T16:24:19;1
K2102728;2;;X2001305;F4E93A0;7224424177;2021-12-24T13:44:33;1
K2102729;2;;X2001305;F4E93A0;7224424177;2021-12-24T13:46:45;1
K2102730;2;;X2001305;F4E93A0;7224424177;2021-12-24T13:50:15;1
K2102732;2;;X2001305;F4E93A0;7224424177;2021-12-24T13:57:50;1
K2102731;2;;X2001305;F4E93A0;7224424177;2021-12-24T13:55:28;1
K2102733;2;;X2001305;F4E93A0;7224424177;2021-12-24T14:01:09;1
K2102734;2;;X2001305;F4E93A0;7224424177;2021-12-24T14:12:18;1
K2102735;2;;X2001305;F4E93A0;7224424177;2021-12-24T14:15:53;1
K2102737;2;;X2001305;F4E93A0;7224424177;2021-12-24T14:21:45;1
K2102736;2;;X2001305;F4E93A0;7224424177;2021-12-24T14:19:52;1
K2102739;2;;X2001305;F4E93A0;7224424177;2021-12-24T14:26:22;1
K2102740;2;;X2001305;F4E93A0;7224424177;2021-12-24T14:28:31;1
K2102738;2;;X2001305;F4E93A0;7224424177;2021-12-24T14:24:44;1
K2102755;2;;X2001305;F4E93A0;7224424177;2021-12-28T09:18:36;1
K2102754;2;;X2001305;F4E93A0;7224424177;2021-12-28T09:16:00;1
K2102756;2;;X2001305;F4E93A0;7224424177;2021-12-28T09:21:40;1
K2102763;2;;X2001305;F4E93A0;7224424177;2021-12-29T09:07:25;1
K2102762;2;;X2001305;F4E93A0;7224424177;2021-12-29T09:05:56;1
K2102764;2;;X2001305;F4E93A0;7224424177;2021-12-29T09:10:25;1
K2102765;2;;X2001305;F4E93A0;7224424177;2021-12-29T09:11:57;1
K2102790;2;;X2001305;F4E93A0;7224424177;2021-12-30T09:11:34;1
K2102792;2;;X2001305;F4E93A0;7224424177;2021-12-31T10:58:41;1
K2200008;2;;X2001305;F4E93A0;7224424177;2022-01-03T13:48:29;1
K2200009;2;;X2001305;F4E93A0;7224424177;2022-01-03T13:51:51;1
K2200011;2;;DP2100043;F4E93A0;7723828581;2022-01-04T09:07:29;1
K2200029;2;;X2001305;F4E93A0;7224424177;2022-01-06T09:27:19;1
K2200041;2;;X2001305;F4E93A0;7224424177;2022-01-10T09:16:29;1
K2200050;2;;X2001305;F4E93A0;7224424177;2022-01-11T13:31:54;1
K2200092;2;;X2001305;F4E93A0;7224424177;2022-01-14T14:50:31;1
K2200093;2;;X2001305;F4E93A0;7224424177;2022-01-14T14:51:56;1
K2200094;2;;X2001305;F4E93A0;7224424177;2022-01-14T14:58:03;1
K2200095;2;;X2001305;F4E93A0;7224424177;2022-01-14T14:59:54;1
K2200096;2;;X2001305;F4E93A0;7224424177;2022-01-14T15:01:33;1
K2200100;2;;X2001305;F4E93A0;7224424177;2022-01-14T15:07:23;1
K2200097;2;;X2001305;F4E93A0;7224424177;2022-01-14T15:04:24;1
K2200099;2;;X2001305;F4E93A0;7224424177;2022-01-14T15:05:49;1
K2200160;2;;X2001305;F4E93A0;7224424177;2022-01-20T14:00:12;1
K2200171;2;;X2001305;F4E93A0;7224424177;2022-01-21T13:37:03;1
K2200175;2;;X2001305;F4E93A0;7224424177;2022-01-21T16:35:05;1
K2200182;2;;DP2100043;F4E93A0;7723828581;2022-01-24T10:14:55;1
K2200202;2;;X2001305;F4E93A0;7224424177;2022-01-25T13:46:05;1
K2200242;2;;DP2100043;F4E93A0;7723828581;2022-01-31T10:10:43;1
K2200251;2;;DP2100043;F4E93A0;7723828581;2022-02-01T10:19:45;1
K2200278;2;;X2001305;F4E93A0;7224424177;2022-02-03T13:36:05;1
K2200279;2;;X2001305;F4E93A0;7224424177;2022-02-03T13:38:10;1
K2200288;2;;X2001305;F4E93A0;7224424177;2022-02-04T13:33:40;1
K2200289;2;;X2001305;F4E93A0;7224424177;2022-02-04T13:36:03;1
K2200290;2;;X2001305;F4E93A0;7224424177;2022-02-04T13:38:02;1
K2200291;2;;X2001305;F4E93A0;7224424177;2022-02-04T13:40:20;1
K2200292;2;;X2001305;F4E93A0;7224424177;2022-02-04T14:26:48;1
K2200295;2;;X2001305;F4E93A0;7224424177;2022-02-04T16:18:27;1
K2200308;2;;X2001305;F4E93A0;7224424177;2022-02-08T10:28:33;1
K2200309;2;;X2001305;F4E93A0;7224424177;2022-02-08T10:42:46;1
K2200310;2;;X2001305;F4E93A0;7224424177;2022-02-08T10:52:56;1
K2200314;2;;X2001305;F4E93A0;7224424177;2022-02-08T14:01:45;1
K2200386;2;;X2001305;F4E93A0;7224424177;2022-02-15T10:47:00;1
K2200387;2;;X2001305;F4E93A0;7224424177;2022-02-15T10:48:57;1
K2200428;2;;X2001305;F4E93A0;7224424177;2022-02-16T13:30:41;1
K2200460;2;;DP2100043;F4E93A0;7723828581;2022-02-21T14:13:33;1
K2200461;2;;DP2100043;F4E93A0;7723828581;2022-02-21T14:19:49;1
K2200497;2;;X2001305;F4E93A0;7224424177;2022-02-23T14:03:23;1
K2200509;2;;X2001305;F4E93A0;7224424177;2022-02-24T13:28:22;1
K2200510;2;;X2001305;F4E93A0;7224424177;2022-02-24T13:30:31;1
K2200511;2;;X2001305;F4E93A0;7224424177;2022-02-24T13:33:43;1
K2200529;2;;X2001305;F4E93A0;7224424177;2022-02-25T12:15:03;1
K2200561;2;;X2001305;F4E93A0;7224424177;2022-02-28T15:31:29;1
K2200562;2;;X2001305;F4E93A0;7224424177;2022-02-28T15:34:03;1
K2200563;2;;X2001305;F4E93A0;7224424177;2022-02-28T15:36:45;1
K2200564;2;;X2001305;F4E93A0;7224424177;2022-02-28T16:14:02;1
K2200565;2;;X2001305;F4E93A0;7224424177;2022-02-28T16:16:15;1
K2200566;2;;X2001305;F4E93A0;7224424177;2022-02-28T16:18:16;1
K2200567;2;;X2001305;F4E93A0;7224424177;2022-02-28T16:20:28;1
K2200571;2;;DP2100043;F4E93A0;7723828581;2022-03-01T09:20:42;1
K2200578;2;;X2001305;F4E93A0;7224424177;2022-03-01T13:33:08;1
K2200577;2;;X2001305;F4E93A0;7224424177;2022-03-01T13:30:54;1
K2200579;2;;X2001305;F4E93A0;7224424177;2022-03-01T13:35:58;1
K2200580;2;;X2001305;F4E93A0;7224424177;2022-03-01T13:40:30;1
K2200581;2;;X2001305;F4E93A0;7224424177;2022-03-01T13:42:35;1
K2200583;2;;X2001305;F4E93A0;7224424177;2022-03-01T13:47:01;1
K2200582;2;;X2001305;F4E93A0;7224424177;2022-03-01T13:44:22;1
K2200584;2;;X2001305;F4E93A0;7224424177;2022-03-01T13:49:10;1
K2200593;2;;X2001305;F4E93A0;7224424177;2022-03-01T16:07:05;1
K2200597;2;;DP2100043;F4E93A0;7723828581;2022-03-02T08:59:30;1
K2200601;2;;X2001305;F4E93A0;7224424177;2022-03-02T13:46:16;1
K2200623;2;;X2001305;F4E93A0;7224424177;2022-03-04T10:10:24;1
K2200627;2;;X2001305;F4E93A0;7224424177;2022-03-04T13:36:56;1
K2200639;2;;X2001305;F4E93A0;7224424177;2022-03-07T11:34:02;1
K2200640;2;;X2001305;F4E93A0;7224424177;2022-03-07T13:55:43;1
K2200653;2;;X2001305;F4E93A0;7224424177;2022-03-08T09:04:31;1
K2200655;2;;DP2100043;F4E93A0;7723828581;2022-03-08T09:39:10;1
K2200666;2;;DP2100043;F4E93A0;7723828581;2022-03-08T12:02:30;1
K2200672;2;;DP2100043;F4E93A0;7723828581;2022-03-09T09:49:06;1
K2200673;2;;X2001305;F4E93A0;7224424177;2022-03-09T13:47:32;1
K2200674;2;;X2001305;F4E93A0;7224424177;2022-03-09T13:52:14;1
K2200675;2;;X2001305;F4E93A0;7224424177;2022-03-09T13:55:22;1
K2200676;2;;X2001305;F4E93A0;7224424177;2022-03-09T13:56:29;1
K2200706;2;;X2001305;F4E93A0;7224424177;2022-03-11T11:47:09;1
K2200707;2;;X2001305;F4E93A0;7224424177;2022-03-11T11:51:47;1
K2200717;2;;X2001305;F4E93A0;7224424177;2022-03-14T13:36:39;1
K2200718;2;;X2001305;F4E93A0;7224424177;2022-03-14T13:51:33;1
K2200728;2;;X2001305;F4E93A0;7224424177;2022-03-15T09:15:10;1
K2200729;2;;X2001305;F4E93A0;7224424177;2022-03-15T11:52:50;1
K2200731;2;;X2001305;F4E93A0;7224424177;2022-03-15T11:55:56;1
K2200730;2;;X2001305;F4E93A0;7224424177;2022-03-15T11:54:14;1
K2200735;2;;X2001305;F4E93A0;7224424177;2022-03-15T15:20:31;1
K2200745;2;;DP2100043;F4E93A0;7723828581;2022-03-16T13:30:58;1
K2200751;2;;X2001305;F4E93A0;7224424177;2022-03-17T08:52:40;1
K2200752;2;;X2001305;F4E93A0;7224424177;2022-03-17T08:54:37;1
K2200756;2;;DP2100043;F4E93A0;7723828581;2022-03-17T10:47:20;1
K2200759;2;;X2001305;F4E93A0;7224424177;2022-03-17T14:09:20;1
K2200767;2;;X2001305;F4E93A0;7224424177;2022-03-18T13:39:06;1
K2200765;2;;X2001305;F4E93A0;7224424177;2022-03-18T13:35:53;1
K2200766;2;;X2001305;F4E93A0;7224424177;2022-03-18T13:37:32;1
K2200776;2;;X2001305;F4E93A0;7224424177;2022-03-21T09:55:11;1
K2200804;2;;X2001305;F4E93A0;7224424177;2022-03-25T09:30:07;1
K2200805;2;;X2001305;F4E93A0;7224424177;2022-03-25T09:31:54;1
K2200807;2;;X2001305;F4E93A0;7224424177;2022-03-25T09:36:03;1
K2200806;2;;X2001305;F4E93A0;7224424177;2022-03-25T09:34:10;1
K2200820;2;;DP2100043;F4E93A0;7723828581;2022-03-28T09:35:17;1
K2200828;2;;X2001305;F4E93A0;7224424177;2022-03-28T16:44:19;1
K2200827;2;;X2001305;F4E93A0;7224424177;2022-03-28T16:41:58;1
K2200826;2;;X2001305;F4E93A0;7224424177;2022-03-28T16:39:53;1
K2200833;2;;DP2100043;F4E93A0;7723828581;2022-03-29T09:26:22;1
K2200860;2;;X2001305;F4E93A0;7224424177;2022-03-31T13:53:47;1
K2200863;2;;X2001305;F4E93A0;7224424177;2022-03-31T14:00:03;1
K2200864;2;;X2001305;F4E93A0;7224424177;2022-03-31T14:01:45;1
K2200862;2;;X2001305;F4E93A0;7224424177;2022-03-31T13:58:18;1
K2200861;2;;X2001305;F4E93A0;7224424177;2022-03-31T13:56:18;1
K2200865;2;;X2001305;F4E93A0;7224424177;2022-03-31T14:04:11;1
K2200866;2;;X2001305;F4E93A0;7224424177;2022-03-31T14:06:29;1
K2200867;2;;X2001305;F4E93A0;7224424177;2022-03-31T14:10:14;1
K2200875;2;;X2001305;F4E93A0;7224424177;2022-04-01T12:12:53;1
K2200876;2;;X2001305;F4E93A0;7224424177;2022-04-01T12:14:44;1
K2200877;2;;X2001305;F4E93A0;7224424177;2022-04-01T12:16:25;1
K2200879;2;;X2001305;F4E93A0;7224424177;2022-04-01T13:32:31;1
K2200892;2;;DP2100043;F4E93A0;7723828581;2022-04-04T11:30:56;1
K2200894;2;;X2001305;F4E93A0;7224424177;2022-04-04T13:21:31;1
K2200893;2;;X2001305;F4E93A0;7224424177;2022-04-04T13:19:53;1
K2200928;2;;DP2100043;F4E93A0;7723828581;2022-04-06T09:11:35;1
K2200942;2;;X2001305;F4E93A0;7224424177;2022-04-06T13:24:35;1
K2200956;2;;X2001305;F4E93A0;7224424177;2022-04-07T14:53:01;1
K2200955;2;;X2001305;F4E93A0;7224424177;2022-04-07T14:49:18;1
K2200957;2;;X2001305;F4E93A0;7224424177;2022-04-07T14:58:09;1
K2200963;2;;X2001305;F4E93A0;7224424177;2022-04-08T10:52:40;1
K2200964;2;;X2001305;F4E93A0;7224424177;2022-04-08T11:00:23;1
K2200977;2;;DP2100043;F4E93A0;7723828581;2022-04-11T14:52:22;1
K2200984;2;;X2001305;F4E93A0;7224424177;2022-04-12T13:43:25;1
K2200985;2;;X2001305;F4E93A0;7224424177;2022-04-12T13:45:54;1
K2200986;2;;X2001305;F4E93A0;7224424177;2022-04-12T13:49:08;1
K2200987;2;;X2001305;F4E93A0;7224424177;2022-04-12T13:53:04;1
K2201002;2;;DP2100043;F4E93A0;7723828581;2022-04-13T15:22:58;1
K2201003;2;;DP2100043;F4E93A0;7723828581;2022-04-13T15:24:38;1
K2201004;2;;DP2100043;F4E93A0;7723828581;2022-04-13T15:25:49;1
K2201006;2;;X2001305;F4E93A0;7224424177;2022-04-14T09:12:27;1
K2201007;2;;X2001305;F4E93A0;7224424177;2022-04-14T09:14:05;1
K2201017;2;;X2001305;F4E93A0;7224424177;2022-04-14T13:14:14;1
K2201032;2;;X2001305;F4E93A0;7224424177;2022-04-15T15:06:37;1
K2201033;2;;X2001305;F4E93A0;7224424177;2022-04-15T15:10:39;1
K2201042;2;;X2001305;F4E93A0;7224424177;2022-04-20T10:29:27;1
K2201047;2;;DP2100043;F4E93A0;7723828581;2022-04-20T15:42:29;1
K2201048;2;;DP2100043;F4E93A0;7723828581;2022-04-20T15:44:26;1
K2201067;2;;X2001305;F4E93A0;7224424177;2022-04-22T11:17:32;1
K2201068;2;;X2001305;F4E93A0;7224424177;2022-04-22T11:22:48;1
K2201069;2;;X2001305;F4E93A0;7224424177;2022-04-22T11:26:25;1
K2201072;2;;X2001305;F4E93A0;7224424177;2022-04-22T13:35:51;1
K2201073;2;;X2001305;F4E93A0;7224424177;2022-04-22T13:41:16;1
K2201074;2;;X2001305;F4E93A0;7224424177;2022-04-22T13:45:30;1
K2201075;2;;X2001305;F4E93A0;7224424177;2022-04-22T13:50:42;1
K2201077;2;;X2001305;F4E93A0;7224424177;2022-04-22T14:00:23;1
K2201078;2;;X2001305;F4E93A0;7224424177;2022-04-22T14:09:13;1
K2201101;2;;X2001305;F4E93A0;7224424177;2022-04-26T14:57:57;1
K2201122;2;;DP2100043;F4E93A0;7723828581;2022-04-28T09:46:48;1
K2201132;2;;DP2100043;F4E93A0;7723828581;2022-04-29T08:56:48;1
K2201139;2;;X2001305;F4E93A0;7224424177;2022-04-29T13:35:12;1
K2201141;2;;X2001305;F4E93A0;7224424177;2022-04-29T13:39:14;1
K2201140;2;;X2001305;F4E93A0;7224424177;2022-04-29T13:37:19;1
K2201142;2;;X2001305;F4E93A0;7224424177;2022-04-29T13:41:42;1
K2201143;2;;X2001305;F4E93A0;7224424177;2022-04-29T13:52:31;1
K2201144;2;;X2001305;F4E93A0;7224424177;2022-04-29T13:55:46;1
K2201153;2;;X2001305;F4E93A0;7224424177;2022-05-02T14:13:08;1
K2201152;2;;X2001305;F4E93A0;7224424177;2022-05-02T14:09:16;1
K2201154;2;;X2001305;F4E93A0;7224424177;2022-05-02T14:15:27;1
K2201155;2;;X2001305;F4E93A0;7224424177;2022-05-02T14:19:20;1
K2201156;2;;X2001305;F4E93A0;7224424177;2022-05-02T14:38:27;1
K2201157;2;;X2001305;F4E93A0;7224424177;2022-05-02T14:40:48;1
K2201158;2;;X2001305;F4E93A0;7224424177;2022-05-02T14:42:28;1
K2201165;2;;DP2200022;F4E93A0;7224424177;2022-05-03T15:12:39;1
K2201173;2;;X2001305;F4E93A0;7224424177;2022-05-04T13:52:49;1
K2201175;2;;X2001305;F4E93A0;7224424177;2022-05-04T13:58:14;1
K2201174;2;;X2001305;F4E93A0;7224424177;2022-05-04T13:55:25;1
K2201177;2;;X2001305;F4E93A0;7224424177;2022-05-04T14:03:41;1
K2201215;2;;X2001305;F4E93A0;7224424177;2022-05-09T15:24:27;1
K2201214;2;;X2001305;F4E93A0;7224424177;2022-05-09T15:22:46;1
K2201216;2;;X2001305;F4E93A0;7224424177;2022-05-09T15:26:07;1
K2201226;2;;DP2100043;F4E93A0;7723828581;2022-05-10T13:49:59;1
K2201228;2;;X2001305;F4E93A0;7224424177;2022-05-10T15:20:52;1
K2201230;2;;X2001305;F4E93A0;7224424177;2022-05-10T15:42:35;1
K2201231;2;;X2001305;F4E93A0;7224424177;2022-05-10T15:45:16;1
K2201239;2;;DP2100043;F4E93A0;7723828581;2022-05-11T08:22:22;1
K2201242;2;;DP2100043;F4E93A0;7723828581;2022-05-11T08:23:10;1
K2201238;2;;DP2100043;F4E93A0;7723828581;2022-05-11T08:22:01;1
K2201243;2;;DP2100043;F4E93A0;7723828581;2022-05-11T08:23:29;1
K2201237;2;;DP2100043;F4E93A0;7723828581;2022-05-11T08:21:43;1
K2201240;2;;DP2100043;F4E93A0;7723828581;2022-05-11T08:22:39;1
K2201236;2;;DP2100043;F4E93A0;7723828581;2022-05-11T08:21:24;1
K2201241;2;;DP2100043;F4E93A0;7723828581;2022-05-11T08:22:55;1
K2201250;2;;X2001305;F4E93A0;7224424177;2022-05-11T13:53:41;1
K2201252;2;;X2001305;F4E93A0;7224424177;2022-05-11T13:56:49;1
K2201251;2;;X2001305;F4E93A0;7224424177;2022-05-11T13:55:18;1
K2201267;2;;DP2100043;F4E93A0;7723828581;2022-05-12T14:00:50;1
K2201283;2;;DP2100043;F4E93A0;7723828581;2022-05-16T09:00:59;1
K2201315;2;;X2001305;F4E93A0;7224424177;2022-05-18T14:21:06;1
K2201317;2;;X2001305;F4E93A0;7224424177;2022-05-18T14:26:53;1
K2201316;2;;X2001305;F4E93A0;7224424177;2022-05-18T14:24:51;1
K2201318;2;;X2001305;F4E93A0;7224424177;2022-05-18T14:29:16;1
K2201322;2;;X2001305;F4E93A0;7224424177;2022-05-18T14:37:44;1
K2201320;2;;X2001305;F4E93A0;7224424177;2022-05-18T14:34:35;1
K2201358;2;;X2001305;F4E93A0;7224424177;2022-05-23T13:31:44;1
K2201359;2;;X2001305;F4E93A0;7224424177;2022-05-23T13:33:35;1
K2201360;2;;X2001305;F4E93A0;7224424177;2022-05-23T13:35:11;1
K2201361;2;;X2001305;F4E93A0;7224424177;2022-05-23T13:36:59;1
K2201362;2;;X2001305;F4E93A0;7224424177;2022-05-23T13:39:18;1
K2201371;2;;X2001305;F4E93A0;7224424177;2022-05-24T09:11:53;1
K2201384;2;;DP2100043;F4E93A0;7723828581;2022-05-25T08:52:02;1
K2201387;2;;X2001305;F4E93A0;7224424177;2022-05-25T16:25:08;1
K2201397;2;;DP2100043;F4E93A0;7723828581;2022-05-30T09:22:29;1
K2201408;2;;X2001305;F4E93A0;7224424177;2022-05-31T13:59:17;1
K2201409;2;;X2001305;F4E93A0;7224424177;2022-05-31T14:00:07;1
K2201410;2;;X2001305;F4E93A0;7224424177;2022-05-31T14:02:06;1
K2201424;2;;X2001305;F4E93A0;7224424177;2022-06-01T14:15:34;1
K2201425;2;;X2001305;F4E93A0;7224424177;2022-06-01T14:18:49;1
K2201426;2;;X2001305;F4E93A0;7224424177;2022-06-01T14:22:51;1
K2201428;2;;X2001305;F4E93A0;7224424177;2022-06-01T14:38:32;1
K2201429;2;;X2001305;F4E93A0;7224424177;2022-06-01T14:41:15;1
K2201432;2;;DP2100043;F4E93A0;7723828581;2022-06-01T15:52:23;1
K2201440;2;;X2001305;F4E93A0;7224424177;2022-06-02T13:27:44;1
K2201441;2;;X2001305;F4E93A0;7224424177;2022-06-02T13:37:45;1
K2201442;2;;X2001305;F4E93A0;7224424177;2022-06-02T13:57:30;1
